target_name,target_classification,s_ra,s_dec,calib_level,t_min,t_exptime,classification_id
NGC-6715-M-54,STELLAR-CLUSTER-GLOBULAR-CLUSTER,283.7624439985,-30.48046901034,3,56541.8019153935,190.0,67
NGC-6715-M-54,STELLAR-CLUSTER-GLOBULAR-CLUSTER,283.763875,-30.47986111111,3,56541.8423091088,1916.0,67
NGC6715,STELLAR-CLUSTER-GLOBULAR-CLUSTER,283.7665647986,-30.48090537423,3,53880.6770104167,3460.0,67
NGC6715,STELLAR-CLUSTER-GLOBULAR-CLUSTER,283.7665647986,-30.48090537423,3,53880.7417010069,3560.0,67
NGC6715,STELLAR-CLUSTER-GLOBULAR-CLUSTER,283.7590533614,-30.48201950891,3,54213.994937419,1980.0,67
NGC6715,STELLAR-CLUSTER-GLOBULAR-CLUSTER,283.7543101241,-30.48055617228,3,51420.6355734144,300.0,67
NGC6715,STELLAR-CLUSTER-GLOBULAR-CLUSTER,283.7543101241,-30.48055617228,3,51420.6841845255,300.0,67
NGC6715,STELLAR-CLUSTER-GLOBULAR-CLUSTER,283.7543101241,-30.48055617228,3,51420.6918234144,300.0,67
NGC6715,STELLAR-CLUSTER-GLOBULAR-CLUSTER,283.7543101241,-30.48055617228,3,51420.6973789699,300.0,67
NGC6715,STELLAR-CLUSTER-GLOBULAR-CLUSTER,283.7543101241,-30.48055617228,3,51420.7557123032,300.0,67
NGC6715,STELLAR-CLUSTER-GLOBULAR-CLUSTER,283.7543101241,-30.48055617228,3,51420.7612678588,260.0,67
NGC6715,STELLAR-CLUSTER-GLOBULAR-CLUSTER,283.7543101241,-30.48055617228,3,51420.7682123032,300.0,67
NGC6715,STELLAR-CLUSTER-GLOBULAR-CLUSTER,283.7543101241,-30.48055617228,3,51420.8265456366,300.0,67
NGC6715,STELLAR-CLUSTER-GLOBULAR-CLUSTER,283.7543101241,-30.48055617228,3,51420.8321012384,300.0,67
NGC6715,STELLAR-CLUSTER-GLOBULAR-CLUSTER,283.7543101241,-30.48055617228,3,51420.8959901273,300.0,67
NGC6715,STELLAR-CLUSTER-GLOBULAR-CLUSTER,283.7543101241,-30.48055617228,3,51420.9015456366,300.0,67
NGC6715,STELLAR-CLUSTER-GLOBULAR-CLUSTER,283.7543101241,-30.48055617228,3,51420.9633512384,350.0,67
NGC-6715-M-54,STELLAR-CLUSTER-GLOBULAR-CLUSTER,283.763875,-30.47986111111,3,56841.34020145,1751.0,67
NGC-6715-M-54,STELLAR-CLUSTER-GLOBULAR-CLUSTER,283.7631447562,-30.47863866625,3,56841.3330718403,433.0,67
NGC-6715-M-54,STELLAR-CLUSTER-GLOBULAR-CLUSTER,283.7653059836,-30.47925319626,3,56541.8349479977,475.0,67
NGC-6715-M-54,STELLAR-CLUSTER-GLOBULAR-CLUSTER,283.7628318002,-30.47811476007,3,56837.297203669,1755.0,67
NGC-6715-M-54,STELLAR-CLUSTER-GLOBULAR-CLUSTER,283.7659192568,-30.47899265654,3,56540.380781331,1920.0,67
NGC-6715-M-54,STELLAR-CLUSTER-GLOBULAR-CLUSTER,283.7625188476,-30.47759085313,3,56837.2901203356,433.0,67
NGC-6715-M-54,STELLAR-CLUSTER-GLOBULAR-CLUSTER,283.7665325267,-30.47873211395,3,56540.3734665162,475.0,67
NGC-6715-M-54,STELLAR-CLUSTER-GLOBULAR-CLUSTER,283.7622058983,-30.47706694546,3,56837.286312581,170.0,67
NGC-6715-M-54,STELLAR-CLUSTER-GLOBULAR-CLUSTER,283.7671457934,-30.47847156849,3,56540.3336746528,190.0,67
NGC6715,STELLAR-CLUSTER-GLOBULAR-CLUSTER,283.76375,-30.47833333333,3,53880.741701,4670.0,67
NGC6715,STELLAR-CLUSTER-GLOBULAR-CLUSTER,283.7514203672,-30.47966085823,3,54189.7481087963,1100.0,67
NGC6715,STELLAR-CLUSTER-GLOBULAR-CLUSTER,283.7513697845,-30.47971491572,3,54189.764775463,1100.0,67
NGC6715,STELLAR-CLUSTER-GLOBULAR-CLUSTER,283.7513576416,-30.47961726558,3,54189.814775463,1100.0,67
NGC6715,STELLAR-CLUSTER-GLOBULAR-CLUSTER,283.7513070589,-30.47967132305,3,54189.6981087963,1100.0,67
NGC6715,STELLAR-CLUSTER-GLOBULAR-CLUSTER,283.7509671339,-30.47970271692,3,54189.8814421296,1100.0,67
NGC6715,STELLAR-CLUSTER-GLOBULAR-CLUSTER,283.7508538255,-30.47971318134,3,54189.8314421296,1100.0,67
NGC6715,STELLAR-CLUSTER-GLOBULAR-CLUSTER,283.7505139001,-30.47974457404,3,54189.614775463,1100.0,67
NGC6715,STELLAR-CLUSTER-GLOBULAR-CLUSTER,283.7504633169,-30.47979863118,3,54189.6314421296,1100.0,67
NGC6715,STELLAR-CLUSTER-GLOBULAR-CLUSTER,283.7504511749,-30.47970098096,3,54189.6814421296,1100.0,67
NGC6715,STELLAR-CLUSTER-GLOBULAR-CLUSTER,283.7504005917,-30.47975503808,3,54189.5508865741,1100.0,67
MESSIER-054-WFPC2,STELLAR-CLUSTER-GLOBULAR-CLUSTER,283.797252609,-30.48229391861,3,54271.4161673264,500.0,67
MESSIER-054-WFPC2,STELLAR-CLUSTER-GLOBULAR-CLUSTER,283.797252609,-30.48229391861,3,54271.4245006597,700.0,67
MESSIER-054-WFPC2,STELLAR-CLUSTER-GLOBULAR-CLUSTER,283.7972448227,-30.48196207874,3,54275.4807507292,500.0,67
MESSIER-054-WFPC2,STELLAR-CLUSTER-GLOBULAR-CLUSTER,283.7972448227,-30.48196207874,3,54275.4890841088,700.0,67
MESSIER-054-WFPC2,STELLAR-CLUSTER-GLOBULAR-CLUSTER,283.797320145,-30.4824698419,3,54271.4758895486,800.0,67
MESSIER-054-WFPC2,STELLAR-CLUSTER-GLOBULAR-CLUSTER,283.7973123585,-30.48213800203,3,54275.5411673958,800.0,67
MESSIER-054-WFPC2,STELLAR-CLUSTER-GLOBULAR-CLUSTER,283.7975082687,-30.48249587619,3,54273.3446395833,500.0,67
MESSIER-054-WFPC2,STELLAR-CLUSTER-GLOBULAR-CLUSTER,283.7975082687,-30.48249587619,3,54273.3529729167,700.0,67
MESSIER-054-WFPC2,STELLAR-CLUSTER-GLOBULAR-CLUSTER,283.7975245619,-30.48191302657,3,54275.6078341088,500.0,67
MESSIER-054-WFPC2,STELLAR-CLUSTER-GLOBULAR-CLUSTER,283.7975431446,-30.48220670024,3,54271.5425562153,500.0,67
MESSIER-054-WFPC2,STELLAR-CLUSTER-GLOBULAR-CLUSTER,283.7975245619,-30.48191302657,3,54275.6161673958,700.0,67
MESSIER-054-WFPC2,STELLAR-CLUSTER-GLOBULAR-CLUSTER,283.7975431446,-30.48220670024,3,54271.5508895486,700.0,67
MESSIER-054-WFPC2,STELLAR-CLUSTER-GLOBULAR-CLUSTER,283.7975758053,-30.48267179934,3,54273.4085284722,800.0,67
